"","indicator_name","respondant_name","indicator_num","measure","value","cert_val_funct","vf.sentance","weight","cert_weight","sheet_name","weight.name","ind.axis.title"
"1806","Tree regeneration","Peter Lo",9,1,0,"2","I'm finding this the most difficult category. You need enough to guarantee the wood survival particulalrly if the existing trees are moribund and dying but possibly not too much especially where you get a single species flush, especially something like birch. Seedling flushes can be very ephemeral due to grazing from slugs and deer etc. Probably the most important factor is the recruitment from larger seedlings to saplings as that only happens when light reaches a certain threshold...different for different species. So the critical factor should be survival of class 3. Not sure how to put that on the graph",80,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1807","Tree regeneration","Mick Br",9,2,93.75,NA,"I think woodlands naturally have 'oulses' of regeneration, so equal representation through all clasees not necessarily importnat",NA,NA,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1808","Tree regeneration","Sonia",9,2,50,"3","Condition improves with higher number of tree regen classes present in the woodland",100,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1809","Tree regeneration","David L",9,0,0,"4","This is so tied to the sites history of herbivore management that its hard to simplify it. Good is 2 or more classes.",100,5,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1810","Tree regeneration","Vanessa B",9,2,40,"4",NA,90,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1811","Tree regeneration","Paul Allen",9,2,80,"4","Regen can be in pusles over longer periods",NA,NA,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1812","Tree regeneration","Kylie Jo-Ma",9,2,46.6666666666667,"4",NA,60,2,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1813","Tree regeneration","David V",9,0,0,"3","The more ranges of of age class are an indicator that past management has allowed regeneration to prevail",87.5,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1814","Tree regeneration","Adam Th",9,1,50,"5",NA,80,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1815","Tree regeneration","Chris R",9,0,0,"4","More age classes of regeneration shows greater survival and recruitment thus contributing to overall health/ resilience of a wood.",66.6666666666667,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1816","Tree regeneration","Karen Ho",9,0,0,"5","Woodland condition increases with the addition of another regen. All three needed for good woodland condition.",100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1817","Tree regeneration","Karen Ho",9,2,66,"5","Woodland condition increases with the addition of another regen. All three needed for good woodland condition.",100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1818","Tree regeneration","Saul H",9,2,66,"4","I see this as an improant indicater - and not just of herbivore impactm but also of light conditons, dyanamism, natua lproceses, etc. But - too much may indicate a lack of disturbance (browsing and grazing) and could be negative - rapidly leading to infill and uniform structure, so needs to be a balance. Regen classes indicates continuity of conditons (inc dynamism) but I like the idea of using a DAFOR score becasue this could offer an opoprtunity to reward 'optimal' - which is probably frequent (continuous) in a temporal sense, but spatially patchy/occasional.",100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1819","Tree regeneration","Jim Sm-Wr",9,3,100,"4","0 regen will almost always give a score of 0. Above this, a steep climb to 1, as this is a very significant improvement. Improvement drops off above 1, as 1 or 2-years'-worth of regen can be lost without significant impact to the woodland(?).",89.4736842105263,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1820","Tree regeneration","Rich Br",9,2,50,"4","A woodland in good condition would exibit signs of regenerating shrub and canopy species",100,5,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1821","Tree regeneration","Sonia",9,1,20,"3","Condition improves with higher number of tree regen classes present in the woodland",100,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1822","Tree regeneration","Sonia",9,3,100,"3","Condition improves with higher number of tree regen classes present in the woodland",100,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1823","Tree regeneration","Vanessa B",9,1,0,"4",NA,90,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1824","Tree regeneration","Liam Pl",9,2,88.8888888888889,"4","Great increase in woodland condition if at least one class of regen' present, smaller increases for more (this is very temporal, most trees are long-lived, so as long as some class of regen is present and secured then that gives time before another 'pulse' is needed)",87.5,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1825","Tree regeneration","Vanessa B",9,3,100,"4",NA,90,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1826","Tree regeneration","Liam Pl",9,3,100,"4","Great increase in woodland condition if at least one class of regen' present, smaller increases for more (this is very temporal, most trees are long-lived, so as long as some class of regen is present and secured then that gives time before another 'pulse' is needed)",87.5,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1827","Tree regeneration","Adam Th",9,0,0,"5",NA,80,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1828","Tree regeneration","Hannah Pa",9,0,0,"2","evidence of more than one regeneration class indicates high woodland condition",85.7142857142857,NA,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1829","Tree regeneration","Iain Mo",9,1,70,"5","Regen is a vital indicator of woodland condition, with a commensurate improvement following increasing frequency",87.5,5,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1830","Tree regeneration","David V",9,3,100,"3","The more ranges of of age class are an indicator that past management has allowed regeneration to prevail",87.5,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1831","Tree regeneration","Alasdair Fi",9,2,100,"3","To persist, woodlands need young trees at some point in their history. This regeneration may be continuous, but often it is sporadic. At a basic level, the interval between regeneration events needs to be shorter than the lifespan of trees in the wood. Regeneration can also provides a range of different age classes in a woodland, thereby providing different niches for wildlife, including other tree species. Pusles of regeneration may be more favourable than continuous regeneration year-on-year. The indicator should incorporate some assessment of this. Assessng presence or absence of seedlings adds very little; it is the proportion of the tree seedlings, of each species (accounting for differences in palatability between species) that reach adulthood that is important. Therefore - if regeneration is actually present - then only regeneration which is actually going to contribute to the future woodland needs assessed? But what are we assessing here? I think this indicator needs to be much more specific and take into accopunt which speces are progressing from seedling to sapling to young tree.",25,NA,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1832","Tree regeneration","Karen Ho",9,3,100,"5","Woodland condition increases with the addition of another regen. All three needed for good woodland condition.",100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1833","Tree regeneration","Alasdair Fi",9,3,100,"3","To persist, woodlands need young trees at some point in their history. This regeneration may be continuous, but often it is sporadic. At a basic level, the interval between regeneration events needs to be shorter than the lifespan of trees in the wood. Regeneration can also provides a range of different age classes in a woodland, thereby providing different niches for wildlife, including other tree species. Pusles of regeneration may be more favourable than continuous regeneration year-on-year. The indicator should incorporate some assessment of this. Assessng presence or absence of seedlings adds very little; it is the proportion of the tree seedlings, of each species (accounting for differences in palatability between species) that reach adulthood that is important. Therefore - if regeneration is actually present - then only regeneration which is actually going to contribute to the future woodland needs assessed? But what are we assessing here? I think this indicator needs to be much more specific and take into accopunt which speces are progressing from seedling to sapling to young tree.",25,NA,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1834","Tree regeneration","Peter Lo",9,2,25,"2","I'm finding this the most difficult category. You need enough to guarantee the wood survival particulalrly if the existing trees are moribund and dying but possibly not too much especially where you get a single species flush, especially something like birch. Seedling flushes can be very ephemeral due to grazing from slugs and deer etc. Probably the most important factor is the recruitment from larger seedlings to saplings as that only happens when light reaches a certain threshold...different for different species. So the critical factor should be survival of class 3. Not sure how to put that on the graph",80,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1835","Tree regeneration","Vanessa B",9,0,0,"4",NA,90,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1836","Tree regeneration","Peter Lo",9,3,100,"2","I'm finding this the most difficult category. You need enough to guarantee the wood survival particulalrly if the existing trees are moribund and dying but possibly not too much especially where you get a single species flush, especially something like birch. Seedling flushes can be very ephemeral due to grazing from slugs and deer etc. Probably the most important factor is the recruitment from larger seedlings to saplings as that only happens when light reaches a certain threshold...different for different species. So the critical factor should be survival of class 3. Not sure how to put that on the graph",80,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1837","Tree regeneration","Bob Epsom",9,2,50,NA,"To be good woodland condition all 3 classes need to be present.",70,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1838","Tree regeneration","Paul Allen",9,1,0,"4","Regen can be in pusles over longer periods",NA,NA,"Regen","Tree regeneration","Number of regenerating tree classes present"
